motor_angle_deg,ambient_temp_c,elapsed_time_min,raw_phase_deg,raw_mag_dB,phase_drift_error_deg,true_phase_deg,true_mag_dB,predicted_drift_deg,calibrated_phase_deg
-1.0,25.509,192.957,6.7088,-0.2405,7.1459,-0.0366,-0.1091,7.149,-0.4402
0.0,25.509,192.973,7.975,-0.547,7.1467,0.0,0.0,7.1482,0.8268
1.0,25.51,192.989,5.3883,0.6363,7.1476,-0.0365,-0.1091,7.1509,-1.7626
2.0,25.51,193.005,8.7856,-0.2512,7.1484,-0.1458,-0.4395,7.1483,1.6373
3.0,25.511,193.021,6.7377,-0.8331,7.1492,-0.3275,-1.0014,7.1485,-0.4108
4.0,25.511,193.037,5.1663,-1.7715,7.1501,-0.5812,-1.8135,7.1513,-1.985
5.0,25.511,193.053,7.9312,-3.2264,7.1509,-0.9062,-2.9063,7.1486,0.7826
6.0,25.512,193.069,3.5321,-4.4944,7.1518,-1.302,-4.3291,7.152,-3.6199
7.0,25.512,193.085,4.552,-5.8921,7.1526,-1.7678,-6.1632,7.1521,-2.6001
8.0,25.512,193.101,3.9932,-8.7325,7.1534,-2.3027,-8.5535,7.1521,-3.1589
9.0,25.513,193.117,7.4642,-11.6194,7.1543,-2.906,-11.7926,7.1513,0.3129
10.0,25.513,193.133,2.551,-16.6213,7.1551,-3.5766,-16.6267,7.1546,-4.6036
11.0,25.514,193.149,-0.3899,-26.7977,7.1559,-4.3134,-26.3749,7.1587,-7.5486
12.0,25.514,193.165,1.1687,-27.7661,7.1568,-5.1154,-28.4146,7.1544,-5.9857
13.0,25.514,193.181,1.8596,-19.0859,7.1576,-5.9813,-19.3235,7.1547,-5.2951
14.0,25.515,193.197,1.4247,-15.7295,7.1584,-6.9099,-15.8618,7.1545,-5.7298
15.0,25.515,193.213,2.6743,-13.9205,7.1592,-7.8998,-14.1425,7.1546,-4.4803
16.0,25.515,193.229,0.3208,-14.0985,7.1601,-8.9496,-13.3813,7.1575,-6.8367
17.0,25.516,193.245,-2.615,-13.5009,7.1609,-10.0578,-13.3036,7.1625,-9.7775
18.0,25.516,193.261,-5.3983,-14.4204,7.1617,-11.2229,-13.8095,7.1652,-12.5635
19.0,25.516,193.277,-2.8447,-14.8456,7.1625,-12.4433,-14.8954,7.1628,-10.0075
20.0,25.517,193.293,-7.1067,-16.521,7.1634,-13.7173,-16.6513,7.1655,-14.2722
21.0,25.517,193.309,-8.8662,-19.2697,7.1642,-15.0431,-19.3262,7.1657,-16.0319
22.0,25.517,193.325,-9.8797,-23.1372,7.165,-16.4191,-23.6086,7.1658,-17.0455
23.0,25.518,193.341,-12.5559,-33.1267,7.1658,-17.8433,-32.5277,7.168,-19.7239
24.0,25.518,193.357,-12.8448,-35.9533,7.1666,-19.3139,-35.6336,7.168,-20.0128
25.0,25.519,193.373,-14.0111,-25.4476,7.1675,-20.8289,-25.6133,7.1682,-21.1793
26.0,25.519,193.389,-14.1221,-21.5836,7.1683,-22.3864,-21.6892,7.1682,-21.2903
27.0,25.519,193.405,-17.3974,-20.0881,7.1691,-23.9843,-19.562,7.1693,-24.5667
28.0,25.52,193.421,-20.3519,-17.9155,7.1699,-25.6206,-18.3941,7.1693,-27.5212
29.0,25.52,193.437,-22.5282,-17.2662,7.1707,-27.2932,-17.8835,7.1711,-29.6993
30.0,25.52,193.453,-21.5141,-17.7316,7.1715,-29.0,-17.9018,7.1711,-28.6852
31.0,25.521,193.469,-23.4575,-19.0074,7.1723,-30.7387,-18.4038,7.1742,-30.6317
32.0,25.521,193.485,-26.1656,-19.3395,7.1731,-32.5073,-19.4034,7.1744,-33.34
33.0,25.521,193.501,-27.8306,-20.8457,7.1739,-34.3033,-20.9818,7.1744,-35.005
34.0,25.522,193.517,-28.3673,-23.4484,7.1747,-36.1247,-23.3397,7.1745,-35.5418
35.0,25.522,193.533,-28.7078,-26.4439,7.1755,-37.9692,-26.9828,7.1749,-35.8827
36.0,25.522,193.549,-33.8282,-33.7464,7.1763,-39.8344,-33.7,7.1754,-41.0036
37.0,25.523,193.565,-34.4075,-49.1582,7.1772,-41.718,-50.0,7.1764,-41.5839
38.0,25.523,193.581,-35.0025,-31.6647,7.178,-43.6178,-31.978,7.1764,-42.1789
39.0,25.523,193.597,-39.5168,-26.8329,7.1788,-45.5314,-26.9433,7.1763,-46.6931
40.0,25.524,193.613,-40.3003,-23.8309,7.1796,-47.4564,-24.1991,7.1763,-47.4766
41.0,25.524,193.629,-42.2672,-21.9066,7.1803,-49.3906,-22.519,7.1766,-49.4438
42.0,25.524,193.645,-46.1173,-21.1368,7.1811,-51.3315,-21.4965,7.1765,-53.2938
43.0,25.525,193.661,-45.8422,-20.9804,7.1819,-53.2769,-20.95,7.1767,-53.0189
44.0,25.525,193.677,-47.9943,-21.0524,7.1827,-55.2244,-20.7884,7.1758,-55.1701
45.0,25.525,193.693,-49.1554,-21.4152,7.1835,-57.1716,-20.9663,7.1758,-56.3312
46.0,25.526,193.709,-53.7122,-22.4445,7.1843,-59.1162,-21.4682,7.1739,-60.8861
47.0,25.526,193.725,-53.8558,-22.2342,7.1851,-61.0559,-22.3039,7.1739,-61.0297
48.0,25.526,193.741,-53.7299,-23.6681,7.1859,-62.9884,-23.5131,7.1739,-60.9038
49.0,25.527,193.757,-54.6085,-25.3146,7.1867,-64.9114,-25.1809,7.2037,-61.8122
50.0,25.527,193.773,-57.715,-27.0711,7.1875,-66.8226,-27.4827,7.2027,-64.9177
51.0,25.527,193.789,-63.2972,-30.863,7.1883,-68.7198,-30.8182,7.2002,-70.4974
52.0,25.528,193.805,-62.7351,-35.6482,7.189,-70.6007,-36.4062,7.2001,-69.9352
53.0,25.528,193.821,-65.9981,-50.2292,7.1898,-72.4632,-50.0,7.1995,-73.1976
54.0,25.528,193.837,-66.6885,-39.4754,7.1906,-74.305,-39.087,7.1986,-73.8871
55.0,25.529,193.853,-70.0909,-33.2575,7.1914,-76.1239,-32.7544,7.1957,-77.2866
56.0,25.529,193.869,-73.296,-29.1265,7.1922,-77.918,-29.4156,7.1947,-80.4907
57.0,25.529,193.885,-73.0089,-26.8045,7.1929,-79.685,-27.2651,7.1949,-80.2038
58.0,25.53,193.901,-73.1454,-26.0135,7.1937,-81.423,-25.7758,7.1949,-80.3403
59.0,25.53,193.917,-75.5035,-25.1444,7.1945,-83.13,-24.7188,7.1951,-82.6986
60.0,25.53,193.933,-77.0041,-23.3614,7.1953,-84.8038,-23.9735,7.1952,-84.1993
61.0,25.531,193.949,-78.9222,-24.0483,7.1961,-86.4428,-23.4681,7.1959,-86.1181
62.0,25.531,193.965,-80.2412,-22.7524,7.1968,-88.0448,-23.1565,7.1959,-87.4371
63.0,25.531,193.981,-81.6163,-23.2354,7.1976,-89.6082,-23.007,7.1963,-88.8126
64.0,25.532,193.997,-84.3448,-22.8383,7.1984,-91.1311,-22.9972,7.1964,-91.5412
65.0,25.532,194.013,-85.2883,-22.6798,7.1991,-92.6118,-23.1106,7.1968,-92.4851
66.0,25.532,194.029,-84.2337,-23.1446,7.1999,-94.0485,-23.3351,7.1967,-91.4304
67.0,25.533,194.045,-88.026,-23.7796,7.2007,-95.4397,-23.6615,7.1988,-95.2248
68.0,25.533,194.061,-89.5185,-23.5244,7.2014,-96.7838,-24.0829,7.1988,-96.7173
69.0,25.533,194.077,-90.7227,-24.4787,7.2022,-98.0792,-24.5944,7.1989,-97.9216
70.0,25.534,194.093,-92.4484,-23.7196,7.203,-99.3245,-25.1926,7.2012,-99.6496
71.0,25.534,194.109,-93.9676,-26.5579,7.2037,-100.5183,-25.8758,7.2023,-101.1699
72.0,25.534,194.125,-94.1416,-27.3314,7.2045,-101.6591,-26.6434,7.2023,-101.3439
73.0,25.534,194.141,-96.2991,-27.0986,7.2053,-102.7458,-27.4963,7.2026,-103.5017
74.0,25.535,194.157,-96.7893,-28.4495,7.206,-103.7771,-28.4368,7.2026,-103.9919
75.0,25.535,194.173,-98.7308,-29.1521,7.2068,-104.7518,-29.4691,7.2073,-105.9381
76.0,25.535,194.189,-98.2992,-31.0385,7.2075,-105.6688,-30.5992,7.2073,-105.5065
77.0,25.536,194.205,-98.4426,-31.8138,7.2083,-106.5271,-31.8354,7.2074,-105.65
78.0,25.536,194.221,-100.4346,-33.0064,7.209,-107.3258,-33.1893,7.2103,-107.6449
79.0,25.536,194.237,-103.8667,-34.8938,7.2098,-108.0639,-34.6763,7.2114,-111.0781
80.0,25.537,194.253,-100.6446,-36.2245,7.2105,-108.7407,-36.3172,7.2102,-107.8548
81.0,25.537,194.269,-101.9637,-38.6849,7.2113,-109.3552,-38.1403,7.2113,-109.175
82.0,25.537,194.285,-104.1848,-40.027,7.212,-109.907,-40.1849,7.2117,-111.3965
83.0,25.538,194.301,-102.0226,-41.9291,7.2128,-110.3953,-42.5073,7.2147,-109.2373
84.0,25.538,194.317,-105.7037,-45.6854,7.2135,-110.8196,-45.1904,7.2149,-112.9186
85.0,25.538,194.333,-102.397,-48.8835,7.2143,-111.1794,-48.3643,7.2168,-109.6138
86.0,25.538,194.349,-104.3454,-49.524,7.215,-111.4744,-50.0,7.2171,-111.5625
87.0,25.539,194.365,-107.8917,-50.5263,7.2158,-111.7042,-50.0,7.2187,-115.1104
88.0,25.539,194.381,-104.3844,-49.6638,7.2165,-111.8685,-50.0,7.2185,-111.6029
89.0,25.539,194.397,-105.3591,-49.9779,7.2173,-111.9671,-50.0,7.2195,-112.5786
90.0,25.54,194.413,-105.6173,-50.1671,7.218,-112.0,-50.0,7.2195,-112.8368
91.0,25.54,194.429,-105.855,-49.4134,7.2187,-111.9671,-50.0,7.2204,-113.0754
92.0,25.54,194.445,-104.8398,-49.6287,7.2195,-111.8685,-50.0,7.2205,-112.0603
93.0,25.541,194.461,-105.2117,-49.8881,7.2202,-111.7042,-50.0,7.2205,-112.4322
94.0,25.541,194.477,-107.0385,-50.8611,7.2209,-111.4744,-50.0,7.2208,-114.2593
95.0,25.541,194.493,-102.0497,-48.0794,7.2217,-111.1794,-48.3643,7.2212,-109.2709
96.0,25.541,194.509,-103.9637,-45.6187,7.2224,-110.8196,-45.1904,7.2215,-111.1852
97.0,25.542,194.525,-104.2701,-42.5958,7.2232,-110.3953,-42.5073,7.2223,-111.4924
98.0,25.542,194.541,-104.3758,-40.182,7.2239,-109.907,-40.1849,7.2223,-111.5981
99.0,25.542,194.557,-100.9745,-37.3814,7.2246,-109.3552,-38.1403,7.221,-108.1955
100.0,25.543,194.573,-103.463,-36.4185,7.2253,-108.7407,-36.3172,7.2224,-110.6854
101.0,25.543,194.589,-100.6369,-35.2454,7.2261,-108.0639,-34.6763,7.2211,-107.858
102.0,25.543,194.605,-100.9745,-32.6015,7.2268,-107.3258,-33.1893,7.2211,-108.1956
103.0,25.543,194.621,-100.0877,-31.5452,7.2275,-106.5271,-31.8354,7.2208,-107.3085
104.0,25.544,194.637,-100.0959,-30.294,7.2282,-105.6688,-30.5992,7.2208,-107.3167
105.0,25.544,194.653,-98.4533,-28.8738,7.229,-104.7518,-29.4691,7.2179,-105.6712
106.0,25.544,194.669,-96.5341,-27.7475,7.2297,-103.7771,-28.4368,7.213,-103.7471
107.0,25.545,194.685,-95.1624,-27.853,7.2304,-102.7458,-27.4963,7.2129,-102.3753
108.0,25.545,194.701,-95.6064,-27.1998,7.2311,-101.6591,-26.6434,7.2452,-102.8516
109.0,25.545,194.717,-93.4228,-25.5388,7.2318,-100.5183,-25.8758,7.2444,-100.6672
110.0,25.545,194.733,-90.7593,-25.2976,7.2326,-99.3245,-25.1926,7.2436,-98.0029
111.0,25.546,194.749,-93.3399,-24.6631,7.2333,-98.0792,-24.5944,7.2444,-100.5843
112.0,25.546,194.765,-89.5592,-24.5315,7.234,-96.7838,-24.0829,7.2362,-96.7954
113.0,25.546,194.781,-89.6312,-23.4279,7.2347,-95.4397,-23.6615,7.2362,-96.8674
114.0,25.547,194.797,-88.3921,-23.1743,7.2354,-94.0485,-23.3351,7.2362,-95.6283
115.0,25.547,194.813,-84.9841,-23.1728,7.2361,-92.6118,-23.1106,7.2361,-92.2202
116.0,25.547,194.829,-84.7121,-23.5525,7.2368,-91.1311,-22.9972,7.2362,-91.9483
117.0,25.547,194.845,-84.1959,-22.5233,7.2376,-89.6082,-23.007,7.2362,-91.4321
118.0,25.548,194.861,-78.8201,-23.0542,7.2383,-88.0448,-23.1565,7.2377,-86.0578
119.0,25.548,194.877,-77.8237,-23.021,7.239,-86.4428,-23.4681,7.2379,-85.0616
120.0,25.548,194.893,-80.4626,-24.8147,7.2397,-84.8038,-23.9735,7.2378,-87.7004
121.0,25.548,194.909,-78.1012,-24.6961,7.2404,-83.13,-24.7188,7.2378,-85.339
122.0,25.549,194.925,-73.2918,-26.0625,7.2411,-81.423,-25.7758,7.2399,-80.5317
123.0,25.549,194.941,-72.8706,-27.2506,7.2418,-79.685,-27.2651,7.2399,-80.1105
124.0,25.549,194.957,-68.4247,-29.0383,7.2425,-77.918,-29.4156,7.2411,-75.6658
125.0,25.55,194.973,-67.9563,-32.6064,7.2432,-76.1239,-32.7544,7.241,-75.1973
126.0,25.55,194.989,-66.6119,-39.0797,7.2439,-74.305,-39.087,7.2421,-73.854
127.0,25.55,195.005,-66.7514,-49.9949,7.2446,-72.4632,-50.0,7.2414,-73.9928
128.0,25.55,195.021,-62.6183,-37.0301,7.2453,-70.6007,-36.4062,7.243,-69.8613
129.0,25.551,195.037,-63.3875,-31.1808,7.246,-68.7198,-30.8182,7.243,-70.6305
130.0,25.551,195.053,-57.6181,-27.0342,7.2467,-66.8226,-27.4827,7.2457,-64.8638
131.0,25.551,195.069,-57.0308,-25.3831,7.2474,-64.9114,-25.1809,7.2457,-64.2765
132.0,25.551,195.085,-56.9776,-23.0569,7.248,-62.9884,-23.5131,7.2457,-64.2233
133.0,25.552,195.101,-52.6002,-21.9734,7.2487,-61.0559,-22.3039,7.2526,-59.8528
134.0,25.552,195.117,-48.5045,-21.1165,7.2494,-59.1162,-21.4682,7.2528,-55.7573
135.0,25.552,195.133,-50.2479,-20.8332,7.2501,-57.1716,-20.9663,7.2527,-57.5006
136.0,25.552,195.149,-47.148,-20.9628,7.2508,-55.2244,-20.7884,7.2528,-54.4008
137.0,25.553,195.165,-46.6732,-21.0105,7.2515,-53.2769,-20.95,7.2566,-53.9298
138.0,25.553,195.181,-43.9513,-21.2403,7.2522,-51.3315,-21.4965,7.2579,-51.2092
139.0,25.553,195.197,-44.3986,-23.3692,7.2528,-49.3906,-22.519,7.258,-51.6566
140.0,25.553,195.213,-40.2037,-23.7016,7.2535,-47.4564,-24.1991,7.2583,-47.462
141.0,25.554,195.229,-38.2118,-27.1434,7.2542,-45.5314,-26.9433,7.2584,-45.4702
142.0,25.554,195.245,-33.6644,-32.0125,7.2549,-43.6178,-31.978,7.2593,-40.9237
143.0,25.554,195.261,-37.155,-50.0311,7.2556,-41.718,-50.0,7.2591,-44.4141
144.0,25.554,195.277,-32.9995,-33.716,7.2562,-39.8344,-33.7,7.2596,-40.2591
145.0,25.555,195.293,-28.7801,-27.5083,7.2569,-37.9692,-26.9828,7.2596,-36.0397
146.0,25.555,195.309,-29.2298,-23.279,7.2576,-36.1247,-23.3397,7.2596,-36.4894
147.0,25.555,195.325,-27.3021,-20.7441,7.2583,-34.3033,-20.9818,7.2598,-34.5619
148.0,25.555,195.341,-26.4982,-20.2212,7.2589,-32.5073,-19.4034,7.2599,-33.7581
149.0,25.556,195.357,-24.878,-18.9241,7.2596,-30.7387,-18.4038,7.2602,-32.1382
150.0,25.556,195.373,-24.4785,-17.5435,7.2603,-29.0,-17.9018,7.2604,-31.7389
151.0,25.556,195.389,-20.9761,-17.5996,7.261,-27.2932,-17.8835,7.2605,-28.2366
152.0,25.556,195.405,-19.8431,-18.2746,7.2616,-25.6206,-18.3941,7.2605,-27.1036
153.0,25.557,195.421,-16.545,-19.8348,7.2623,-23.9843,-19.562,7.2605,-23.8055
154.0,25.557,195.437,-16.3049,-21.4029,7.263,-22.3864,-21.6892,7.2605,-23.5654
155.0,25.557,195.453,-14.2847,-26.0945,7.2636,-20.8289,-25.6133,7.2605,-21.5452
156.0,25.557,195.469,-12.7279,-35.6885,7.2643,-19.3139,-35.6336,7.2604,-19.9883
157.0,25.558,195.485,-10.6506,-33.0503,7.2649,-17.8433,-32.5277,7.2609,-17.9115
158.0,25.558,195.501,-9.9462,-23.6735,7.2656,-16.4191,-23.6086,7.2609,-17.2071
159.0,25.558,195.517,-9.3695,-19.7384,7.2663,-15.0431,-19.3262,7.2608,-16.6303
160.0,25.558,195.533,-6.3217,-16.349,7.2669,-13.7173,-16.6513,7.2609,-13.5826
161.0,25.559,195.549,-3.5745,-14.7222,7.2676,-12.4433,-14.8954,7.2608,-10.8353
162.0,25.559,195.565,-3.762,-14.0377,7.2682,-11.2229,-13.8095,7.2609,-11.0229
163.0,25.559,195.581,-3.7037,-12.8675,7.2689,-10.0578,-13.3036,7.2609,-10.9646
164.0,25.559,195.597,-1.8648,-13.7639,7.2695,-8.9496,-13.3813,7.2555,-9.1203
165.0,25.56,195.613,-3.7055,-14.1567,7.2702,-7.8998,-14.1425,7.2609,-10.9664
166.0,25.56,195.629,0.1519,-16.1077,7.2708,-6.9099,-15.8618,7.2533,-7.1014
167.0,25.56,195.645,0.6897,-19.0266,7.2715,-5.9813,-19.3235,7.2815,-6.5918
168.0,25.56,195.661,0.7566,-28.1572,7.2721,-5.1154,-28.4146,7.2815,-6.5249
169.0,25.561,195.677,1.8312,-25.8541,7.2728,-4.3134,-26.3749,7.2815,-5.4503
170.0,25.561,195.693,3.0815,-16.5935,7.2734,-3.5766,-16.6267,7.2815,-4.2
171.0,25.561,195.709,5.8568,-12.9765,7.2741,-2.906,-11.7926,7.2815,-1.4247
172.0,25.561,195.725,6.6101,-8.7258,7.2747,-2.3027,-8.5535,7.2795,-0.6694
173.0,25.561,195.741,4.1154,-5.5371,7.2754,-1.7678,-6.1632,7.2816,-3.1662
174.0,25.562,195.757,5.1969,-4.4591,7.276,-1.302,-4.3291,7.2817,-2.0848
175.0,25.562,195.773,5.6315,-3.6733,7.2766,-0.9062,-2.9063,7.2821,-1.6506
176.0,25.562,195.789,7.9104,-1.6337,7.2773,-0.5812,-1.8135,7.2803,0.6301
177.0,25.562,195.805,7.1686,-0.7918,7.2779,-0.3275,-1.0014,7.2803,-0.1117
178.0,25.563,195.821,7.2719,-0.7304,7.2786,-0.1458,-0.4395,7.2804,-0.0085
179.0,25.563,195.837,8.0471,-0.2078,7.2792,-0.0365,-0.1091,7.2804,0.7667
-180.0,25.563,195.853,6.3852,-0.3389,7.2798,-0.0,0.0,7.2817,-0.8965
-179.0,25.563,195.869,9.2897,0.1,7.2805,-0.0366,-0.1091,7.282,2.0077
-178.0,25.563,195.885,7.132,-0.4169,7.2811,-0.1465,-0.4395,7.2821,-0.1501
-177.0,25.564,195.901,5.668,-1.4677,7.2817,-0.3298,-1.0014,7.2841,-1.6161
-176.0,25.564,195.917,6.3513,-1.8173,7.2824,-0.5866,-1.8135,7.2819,-0.9306
-175.0,25.564,195.933,8.2141,-3.1995,7.283,-0.9168,-2.9063,7.2822,0.9319
-174.0,25.564,195.949,5.3256,-3.7447,7.2836,-1.3203,-4.3291,7.2841,-1.9585
-173.0,25.565,195.965,6.9118,-5.8057,7.2842,-1.7967,-6.1632,7.2821,-0.3703
-172.0,25.565,195.981,4.001,-8.6024,7.2849,-2.3459,-8.5535,7.2849,-3.2839
-171.0,25.565,195.997,3.1698,-11.7602,7.2855,-2.9672,-11.7926,7.285,-4.1152
-170.0,25.565,196.013,4.6152,-16.2212,7.2861,-3.6603,-16.6267,7.2851,-2.6699
-169.0,25.565,196.029,1.5512,-26.4444,7.2867,-4.4245,-26.3749,7.2852,-5.734
-168.0,25.566,196.045,3.262,-28.1112,7.2874,-5.2592,-28.4146,7.2855,-4.0235
-167.0,25.566,196.061,1.652,-18.7326,7.288,-6.1634,-19.3235,7.2856,-5.6336
-166.0,25.566,196.077,-1.1582,-16.0581,7.2886,-7.1364,-15.8618,7.2892,-8.4474
-165.0,25.566,196.093,-0.9951,-13.4841,7.2892,-8.1772,-14.1425,7.2892,-8.2843
-164.0,25.566,196.109,-2.818,-12.8393,7.2898,-9.2846,-13.3813,7.2911,-10.1091
-163.0,25.567,196.125,-2.6438,-13.2042,7.2904,-10.4577,-13.3036,7.2919,-9.9357
-162.0,25.567,196.141,-1.5723,-13.987,7.2911,-11.695,-13.8095,7.2903,-8.8626
-161.0,25.567,196.157,-6.2598,-14.801,7.2917,-12.9954,-14.8954,7.2949,-13.5547
-160.0,25.567,196.173,-6.2645,-16.7491,7.2923,-14.3574,-16.6513,7.2949,-13.5594
-159.0,25.567,196.189,-8.45,-19.6433,7.2929,-15.7795,-19.3262,7.295,-15.745
-158.0,25.568,196.205,-9.9306,-23.3957,7.2935,-17.2602,-23.6086,7.295,-17.2256
-157.0,25.568,196.221,-11.7514,-32.9371,7.2941,-18.7977,-32.5277,7.2951,-19.0465
-156.0,25.568,196.237,-14.3819,-35.769,7.2947,-20.3905,-35.6336,7.2953,-21.6772
-155.0,25.568,196.253,-14.2386,-25.7435,7.2953,-22.0366,-25.6133,7.2953,-21.5339
-154.0,25.569,196.269,-16.8714,-22.2353,7.2959,-23.7342,-21.6892,7.2959,-24.1673
-153.0,25.569,196.285,-19.5421,-19.2986,7.2965,-25.4815,-19.562,7.2959,-26.838
-152.0,25.569,196.301,-18.4578,-18.4854,7.2971,-27.2762,-18.3941,7.2974,-25.7552
-151.0,25.569,196.317,-21.6702,-17.3639,7.2977,-29.1164,-17.8835,7.2972,-28.9674
-150.0,25.569,196.333,-24.0438,-17.9997,7.2983,-31.0,-17.9018,7.2982,-31.342
-149.0,25.569,196.349,-23.6157,-18.5664,7.2989,-32.9247,-18.4038,7.2982,-30.9139
-148.0,25.57,196.365,-30.3428,-19.7652,7.2995,-34.8882,-19.4034,7.2987,-37.6415
-147.0,25.57,196.381,-27.6789,-20.9662,7.3001,-36.8883,-20.9818,7.2981,-34.977
-146.0,25.57,196.397,-32.942,-23.3218,7.3007,-38.9225,-23.3397,7.2991,-40.2411
-145.0,25.57,196.413,-33.3698,-26.6861,7.3013,-40.9884,-26.9828,7.2991,-40.6689
-144.0,25.57,196.429,-36.6638,-33.6732,7.3019,-43.0836,-33.7,7.2997,-43.9635
-143.0,25.571,196.445,-39.2875,-49.1624,7.3025,-45.2055,-50.0,7.2996,-46.5871
-142.0,25.571,196.461,-38.0777,-31.7955,7.3031,-47.3516,-31.978,7.3004,-45.3781
-141.0,25.571,196.477,-39.4312,-27.3381,7.3037,-49.5192,-26.9433,7.3004,-46.7316
-140.0,25.571,196.493,-44.7334,-24.6277,7.3043,-51.7058,-24.1991,7.3003,-52.0337
-139.0,25.571,196.509,-46.1006,-22.3051,7.3048,-53.9086,-22.519,7.3003,-53.4009
-138.0,25.572,196.525,-48.7341,-21.9038,7.3054,-56.125,-21.4965,7.2994,-56.0335
-137.0,25.572,196.541,-48.4505,-20.7121,7.306,-58.3523,-20.95,7.2994,-55.7499
-136.0,25.572,196.557,-56.4508,-20.4302,7.3066,-60.5877,-20.7884,7.2942,-63.745
-135.0,25.572,196.573,-54.9556,-20.5984,7.3072,-62.8284,-20.9663,7.2942,-62.2498
-134.0,25.572,196.589,-58.8547,-21.8159,7.3078,-65.0717,-21.4682,7.3213,-66.176
-133.0,25.573,196.605,-63.5405,-21.9353,7.3083,-67.3149,-22.3039,7.3194,-70.8599
-132.0,25.573,196.621,-62.7869,-23.384,7.3089,-69.555,-23.5131,7.3194,-70.1063
-131.0,25.573,196.637,-61.7078,-25.4241,7.3095,-71.7894,-25.1809,7.3201,-69.0279
-130.0,25.573,196.653,-67.6892,-27.5464,7.3101,-74.0152,-27.4827,7.318,-75.0072
-129.0,25.573,196.669,-67.7328,-30.6297,7.3106,-76.2296,-30.8182,7.318,-75.0508
-128.0,25.573,196.685,-69.3207,-36.6754,7.3112,-78.4299,-36.4062,7.3143,-76.635
-127.0,25.574,196.701,-73.3206,-49.8793,7.3118,-80.6133,-50.0,7.3139,-80.6345
-126.0,25.574,196.717,-75.284,-38.5087,7.3124,-82.7771,-39.087,7.314,-82.598
-125.0,25.574,196.733,-80.18,-32.3688,7.3129,-84.9185,-32.7544,7.3141,-87.4941
-124.0,25.574,196.749,-80.7955,-29.3828,7.3135,-87.0348,-29.4156,7.3131,-88.1086
-123.0,25.574,196.765,-80.4488,-27.1714,7.3141,-89.1234,-27.2651,7.3131,-87.7619
-122.0,25.574,196.781,-83.7758,-25.991,7.3146,-91.1815,-25.7758,7.3129,-91.0887
-121.0,25.575,196.797,-85.3404,-24.9227,7.3152,-93.2066,-24.7188,7.3143,-92.6547
-120.0,25.575,196.813,-87.6807,-24.5884,7.3158,-95.1962,-23.9735,7.3144,-94.9951
-119.0,25.575,196.829,-86.5432,-23.3677,7.3163,-97.1475,-23.4681,7.3144,-93.8576
-118.0,25.575,196.845,-92.3872,-22.8835,7.3169,-99.0583,-23.1565,7.3144,-99.7016
-117.0,25.575,196.861,-91.2005,-23.0353,7.3174,-100.926,-23.007,7.3144,-98.5149
-116.0,25.576,196.877,-95.23,-23.3481,7.318,-102.7483,-22.9972,7.315,-102.545
-115.0,25.576,196.893,-94.6629,-23.0842,7.3186,-104.5227,-23.1106,7.3149,-101.9778
-114.0,25.576,196.909,-100.7655,-22.7984,7.3191,-106.2471,-23.3351,7.3191,-108.0846
-113.0,25.576,196.925,-100.3226,-23.3023,7.3197,-107.9193,-23.6615,7.3191,-107.6417
-112.0,25.576,196.941,-102.8073,-24.0947,7.3202,-109.537,-24.0829,7.3202,-110.1275
-111.0,25.576,196.957,-103.5682,-23.7754,7.3208,-111.0982,-24.5944,7.3202,-110.8884
-110.0,25.577,196.973,-103.4459,-24.1132,7.3213,-112.6008,-25.1926,7.3204,-110.7663
-109.0,25.577,196.989,-106.1529,-26.0679,7.3219,-114.043,-25.8758,7.3207,-113.4736
-108.0,25.577,197.005,-106.2699,-26.7417,7.3224,-115.4229,-26.6434,7.3207,-113.5906
-107.0,25.577,197.021,-110.4211,-27.2189,7.323,-116.7387,-27.4963,7.3223,-117.7434
-106.0,25.577,197.037,-111.8994,-28.802,7.3235,-117.9887,-28.4368,7.3259,-119.2253
-105.0,25.577,197.053,-111.823,-29.1295,7.3241,-119.1713,-29.4691,7.3259,-119.1489
-104.0,25.577,197.069,-113.0183,-30.5586,7.3246,-120.2849,-30.5992,7.3257,-120.344
-103.0,25.578,197.085,-114.2818,-31.6868,7.3252,-121.3282,-31.8354,7.3258,-121.6076
-102.0,25.578,197.101,-116.4119,-33.4195,7.3257,-122.2996,-33.1893,7.3282,-123.7401
-101.0,25.578,197.117,-114.0739,-34.9914,7.3263,-123.1981,-34.6763,7.3272,-121.4011
-100.0,25.578,197.133,-117.2399,-37.1114,7.3268,-124.0225,-36.3172,7.3291,-124.569
-99.0,25.578,197.149,-115.3051,-37.5464,7.3273,-124.7715,-38.1403,7.329,-122.6341
-98.0,25.578,197.165,-118.0974,-39.8084,7.3279,-125.4444,-40.1849,7.3293,-125.4267
-97.0,25.579,197.181,-117.7391,-42.2379,7.3284,-126.0402,-42.5073,7.3292,-125.0683
-96.0,25.579,197.197,-118.3926,-45.0511,7.329,-126.5581,-45.1904,7.3302,-125.7228
-95.0,25.579,197.213,-120.9044,-49.286,7.3295,-126.9975,-48.3643,7.3294,-128.2338
-94.0,25.579,197.229,-119.4769,-50.3004,7.33,-127.3578,-50.0,7.3307,-126.8076
-93.0,25.579,197.245,-117.4154,-50.1024,7.3306,-127.6385,-50.0,7.331,-124.7464
-92.0,25.579,197.261,-120.1307,-50.4325,7.3311,-127.8392,-50.0,7.3308,-127.4615
